source,target,edge_type
tx_82,tx_4655,same_merchant
tx_83,tx_7041,same_card
tx_83,tx_14770,same_card
tx_83,tx_564,same_device
tx_83,tx_4134,same_device
tx_83,tx_10644,same_device
tx_83,tx_18626,same_device
tx_83,tx_14302,same_merchant
tx_83,tx_11693,same_merchant
tx_83,tx_16238,same_merchant
tx_83,tx_2290,same_merchant
tx_83,tx_14593,same_merchant
tx_83,tx_6404,same_merchant
tx_83,tx_1290,same_merchant
tx_84,tx_8258,same_card
tx_84,tx_12123,same_card
tx_84,tx_2246,same_device
tx_84,tx_3309,same_device
tx_84,tx_4407,same_device
tx_84,tx_5931,same_device
tx_84,tx_6397,same_device
tx_84,tx_13208,same_device
tx_84,tx_13911,same_device
tx_84,tx_16104,same_device
tx_84,tx_19047,same_device
tx_85,tx_3033,same_card
tx_85,tx_7349,same_card
tx_85,tx_11028,same_card
tx_85,tx_13271,same_card
tx_85,tx_2119,same_device
tx_85,tx_4712,same_device
tx_85,tx_7114,same_device
tx_85,tx_10317,same_device
tx_85,tx_11280,same_device
tx_85,tx_12185,same_device
tx_85,tx_13279,same_device
tx_85,tx_17478,same_device
tx_85,tx_17711,same_device
tx_86,tx_17565,same_card
tx_86,tx_5512,same_card
tx_86,tx_5986,same_device
tx_86,tx_9605,same_device
tx_86,tx_10083,same_device
tx_86,tx_15517,same_device
tx_86,tx_11260,same_merchant
tx_86,tx_4959,same_merchant
tx_86,tx_8077,same_merchant
tx_86,tx_11257,same_merchant
tx_86,tx_7171,same_merchant
tx_86,tx_9559,same_merchant
tx_86,tx_9004,same_merchant
tx_87,tx_3078,same_card
tx_87,tx_9403,same_card
tx_87,tx_17464,same_card
tx_87,tx_615,same_device
tx_87,tx_1884,same_device
tx_87,tx_2584,same_device
tx_87,tx_15376,same_device
tx_87,tx_18965,same_device
tx_87,tx_12428,same_merchant
tx_87,tx_16845,same_merchant
tx_87,tx_6276,same_merchant
tx_87,tx_16033,same_merchant
tx_87,tx_13800,same_merchant
tx_87,tx_4046,same_merchant
tx_87,tx_18221,same_merchant
tx_88,tx_4305,same_card
tx_88,tx_5954,same_card
tx_88,tx_9573,same_card
tx_88,tx_12528,same_card
tx_88,tx_654,same_device
tx_88,tx_909,same_device
tx_88,tx_2386,same_device
tx_88,tx_4677,same_device
tx_88,tx_5011,same_device
tx_88,tx_5812,same_device
tx_88,tx_11660,same_device
tx_88,tx_12774,same_device
tx_89,tx_8018,same_card
tx_89,tx_15481,same_card
tx_89,tx_16369,same_card
tx_89,tx_19009,same_card
tx_89,tx_1177,same_device
tx_89,tx_2035,same_device
tx_89,tx_6813,same_device
tx_89,tx_15255,same_device
tx_90,tx_15034,same_card
tx_90,tx_19213,same_card
tx_90,tx_4118,same_device
tx_90,tx_6272,same_device
tx_90,tx_7585,same_device
tx_90,tx_7960,same_device
tx_90,tx_9479,same_device
tx_90,tx_10334,same_device
tx_90,tx_12151,same_device
tx_90,tx_13305,same_device
tx_90,tx_14158,same_device
tx_91,tx_12070,same_card
tx_91,tx_14766,same_card
tx_91,tx_15469,same_card
tx_91,tx_1524,same_device
tx_91,tx_3196,same_device
tx_91,tx_4820,same_device
tx_91,tx_12907,same_device
tx_91,tx_14079,same_device
tx_92,tx_6395,same_card
tx_92,tx_9998,same_card
tx_92,tx_10971,same_card
tx_92,tx_13421,same_card
tx_92,tx_3528,same_device
tx_92,tx_3578,same_device
tx_92,tx_6022,same_device
tx_92,tx_11867,same_device
tx_92,tx_14990,same_device
tx_92,tx_17448,same_device
tx_93,tx_6913,same_card
tx_93,tx_13869,same_card
tx_93,tx_235,same_device
tx_93,tx_2184,same_device
tx_93,tx_8113,same_device
tx_93,tx_11564,same_device
tx_93,tx_19569,same_device
tx_93,tx_19573,same_device
tx_93,tx_16567,same_merchant
tx_93,tx_14460,same_merchant
tx_93,tx_19095,same_merchant
tx_93,tx_8853,same_merchant
tx_93,tx_11831,same_merchant
tx_93,tx_10886,same_merchant
tx_93,tx_4310,same_merchant
tx_94,tx_11290,same_card
tx_94,tx_2768,same_device
tx_94,tx_4152,same_device
tx_94,tx_10863,same_device
tx_94,tx_13075,same_device
tx_94,tx_15838,same_device
tx_95,tx_5833,same_card
tx_95,tx_3055,same_card
tx_95,tx_1108,same_device
tx_95,tx_2646,same_device
tx_95,tx_3492,same_device
tx_95,tx_6377,same_device
tx_95,tx_10661,same_device
tx_95,tx_14304,same_device
tx_95,tx_14817,same_device
tx_96,tx_2612,quick_succession
tx_96,tx_665,same_device
tx_96,tx_2909,same_device
tx_96,tx_9376,same_device
tx_96,tx_11855,same_device
tx_96,tx_13523,same_device
tx_96,tx_15004,same_device
tx_96,tx_17141,same_device
tx_96,tx_19530,same_device
tx_96,tx_9147,same_merchant
tx_96,tx_8508,same_merchant
tx_96,tx_16184,same_merchant
tx_96,tx_4040,same_merchant
tx_96,tx_10749,same_merchant
tx_96,tx_12374,same_merchant
tx_96,tx_5981,same_merchant
tx_97,tx_2189,same_card
tx_97,tx_15403,same_card
tx_97,tx_2416,same_device
tx_97,tx_3531,same_device
tx_97,tx_7368,same_device
tx_97,tx_16405,same_device
tx_97,tx_16422,same_device
tx_97,tx_19372,same_device
tx_98,tx_1302,same_card
tx_98,tx_2385,same_device
tx_98,tx_2539,same_device
tx_98,tx_8278,same_device
tx_98,tx_9330,same_device
tx_99,tx_1959,same_card
tx_99,tx_6352,same_card
tx_99,tx_9628,same_card
tx_99,tx_18749,same_card
tx_99,tx_10977,same_device
tx_99,tx_15306,same_device
tx_100,tx_8467,same_card
tx_100,tx_12972,same_card
tx_100,tx_18273,same_card
tx_100,tx_18682,same_card
tx_100,tx_5152,same_device
tx_100,tx_11203,same_device
tx_100,tx_11632,same_device
tx_100,tx_12318,same_device
tx_100,tx_15178,same_device
tx_100,tx_16124,same_device
tx_100,tx_16286,same_device
tx_100,tx_17629,same_device
tx_100,tx_17685,same_device
tx_100,tx_5050,same_merchant
tx_100,tx_9554,same_merchant
tx_100,tx_5240,same_merchant
tx_100,tx_5983,same_merchant
tx_100,tx_4479,same_merchant
tx_100,tx_784,same_merchant
tx_100,tx_6001,same_merchant
tx_101,tx_2313,same_card
tx_101,tx_1706,same_device
tx_101,tx_4506,same_device
tx_101,tx_16487,same_device
tx_102,tx_7639,same_card
tx_102,tx_15031,same_card
tx_102,tx_19680,same_card
tx_102,tx_5065,same_device
tx_102,tx_12924,same_device
tx_102,tx_13042,same_device
tx_102,tx_14807,same_device
tx_102,tx_16690,same_device
tx_102,tx_17427,same_device
tx_102,tx_18098,same_device
tx_103,tx_8253,same_card
tx_103,tx_12121,same_card
tx_103,tx_17910,same_card
tx_103,tx_1447,same_device
tx_103,tx_2946,same_device
tx_103,tx_8388,same_device
tx_103,tx_17942,same_device
tx_103,tx_19747,same_device
tx_103,tx_11487,same_merchant
tx_103,tx_17255,same_merchant
tx_103,tx_12082,same_merchant
tx_103,tx_11175,same_merchant
tx_103,tx_3865,same_merchant
tx_103,tx_13673,same_merchant
tx_103,tx_10893,same_merchant
tx_104,tx_3009,same_card
tx_104,tx_11518,same_card
tx_104,tx_12769,same_card
tx_104,tx_19700,same_card
tx_104,tx_5169,same_device
tx_104,tx_5500,same_device
tx_104,tx_6745,same_device
tx_104,tx_9838,same_device
tx_104,tx_10946,same_device
tx_104,tx_12319,same_device
tx_104,tx_18781,same_device
tx_105,tx_10285,same_card
tx_105,tx_13204,same_card
tx_105,tx_1976,same_device
tx_105,tx_16177,same_device
tx_105,tx_16691,same_device
tx_105,tx_16861,same_device
tx_106,tx_7957,same_card
tx_106,tx_1252,same_card
tx_106,tx_723,same_device
tx_106,tx_2011,same_device
tx_106,tx_7437,same_device
tx_106,tx_13298,same_device
tx_106,tx_14335,same_device
tx_106,tx_14661,same_device
tx_106,tx_15014,same_device
tx_106,tx_17076,same_device
tx_107,tx_7691,same_card
tx_107,tx_7952,same_card
tx_107,tx_8051,same_card
tx_107,tx_15580,same_card
tx_107,tx_252,same_device
tx_107,tx_1467,same_device
tx_107,tx_1921,same_device
tx_107,tx_4846,same_device
tx_107,tx_5057,same_device
tx_107,tx_6346,same_device
tx_107,tx_7174,same_device
tx_107,tx_9249,same_device
tx_107,tx_11184,same_device
tx_108,tx_2111,same_card
tx_108,tx_16347,same_card
tx_108,tx_3786,same_device
tx_108,tx_4047,same_device
tx_108,tx_13406,same_device
tx_108,tx_14251,same_device
tx_109,tx_1057,same_card
tx_109,tx_7536,same_card
tx_109,tx_13223,same_card
tx_109,tx_18587,same_card
tx_109,tx_3946,same_device
tx_109,tx_9471,same_device
tx_109,tx_11770,same_device
tx_109,tx_11835,same_device
tx_109,tx_11881,same_device
tx_109,tx_13460,same_device
tx_109,tx_13622,same_device
tx_110,tx_18903,same_card
tx_110,tx_6852,same_card
tx_110,tx_5259,same_device
tx_110,tx_10148,same_device
tx_110,tx_16101,same_device
tx_110,tx_17118,same_device
tx_111,tx_272,same_card
tx_111,tx_2597,same_card
tx_111,tx_2778,same_device
tx_111,tx_3147,same_device
tx_111,tx_6995,same_device
tx_111,tx_13588,same_device
tx_111,tx_14616,same_device
tx_111,tx_17951,same_device
tx_112,tx_10185,same_card
tx_112,tx_14062,same_card
tx_112,tx_17071,same_card
tx_112,tx_3388,same_device
tx_112,tx_6534,same_device
tx_112,tx_11830,same_device
tx_112,tx_19809,same_device
tx_113,tx_8248,same_card
tx_113,tx_11081,same_card
tx_113,tx_12713,same_card
tx_113,tx_15327,same_card
tx_113,tx_3477,same_device
tx_113,tx_7033,same_device
tx_114,tx_878,same_card
tx_114,tx_14208,same_card
tx_114,tx_2177,same_device
tx_114,tx_2773,same_device
tx_114,tx_3785,same_device
tx_114,tx_8944,same_device
tx_114,tx_12065,same_device
tx_114,tx_17163,same_device
tx_114,tx_17236,same_device
tx_114,tx_7770,same_merchant
tx_114,tx_8308,same_merchant
tx_114,tx_17073,same_merchant
tx_114,tx_12894,same_merchant
tx_114,tx_6315,same_merchant
tx_114,tx_19508,same_merchant
tx_114,tx_6350,same_merchant
tx_115,tx_6946,same_card
tx_115,tx_13948,same_card
tx_115,tx_1483,same_device
tx_115,tx_4378,same_device
tx_115,tx_11750,same_device
tx_115,tx_8545,same_merchant
tx_115,tx_16201,same_merchant
tx_115,tx_4755,same_merchant
tx_115,tx_1868,same_merchant
tx_115,tx_10582,same_merchant
tx_115,tx_6886,same_merchant
tx_115,tx_4365,same_merchant
tx_116,tx_7545,same_card
tx_116,tx_12544,same_card
tx_116,tx_13981,same_card
tx_116,tx_9631,same_device
tx_116,tx_11242,same_device
tx_116,tx_11249,same_device
tx_116,tx_12959,same_device
tx_116,tx_19724,same_device
tx_117,tx_16318,same_card
tx_117,tx_19322,same_card
tx_117,tx_6789,same_device
tx_117,tx_10076,same_device
tx_117,tx_17221,same_device
tx_117,tx_19951,same_device
tx_118,tx_4863,same_card
tx_118,tx_5464,same_card
tx_118,tx_11646,same_card
tx_118,tx_9864,same_device
tx_118,tx_13218,same_merchant
tx_118,tx_18725,same_merchant
tx_118,tx_7167,same_merchant
tx_118,tx_5025,same_merchant
tx_118,tx_8539,same_merchant
tx_118,tx_5730,same_merchant
tx_118,tx_2248,same_merchant
tx_119,tx_8670,same_card
tx_119,tx_11714,same_card
tx_119,tx_17473,same_device
tx_120,tx_225,same_card
tx_120,tx_2078,same_device
tx_120,tx_3778,same_device
tx_120,tx_5868,same_device
tx_120,tx_6097,same_device
tx_120,tx_8121,same_device
tx_120,tx_11420,same_device
tx_120,tx_12184,same_device
tx_120,tx_15871,same_device
tx_120,tx_16158,same_device
tx_121,tx_1104,same_card
tx_121,tx_11510,same_card
tx_121,tx_7675,same_device
tx_121,tx_8142,same_device
tx_121,tx_9759,same_device
tx_121,tx_9950,same_device
tx_121,tx_10580,same_device
tx_121,tx_10679,same_device
tx_121,tx_19797,same_device
tx_122,tx_3387,same_card
tx_122,tx_3565,same_device
tx_122,tx_7858,same_device
tx_122,tx_13068,same_device
tx_122,tx_3460,same_merchant
tx_122,tx_18660,same_merchant
tx_122,tx_3262,same_merchant
tx_122,tx_10640,same_merchant
tx_122,tx_14930,same_merchant
tx_122,tx_3077,same_merchant
tx_122,tx_15858,same_merchant
tx_123,tx_1823,same_card
tx_123,tx_2085,same_card
tx_123,tx_13440,same_card
tx_123,tx_14819,same_card
tx_123,tx_1307,same_device
tx_123,tx_4735,same_device
tx_123,tx_6675,same_device
tx_123,tx_8288,same_device
tx_123,tx_9796,same_device
tx_123,tx_11978,same_device
tx_123,tx_12021,same_device
tx_123,tx_12767,same_device
tx_124,tx_3813,same_card
tx_124,tx_10870,same_card
tx_124,tx_15046,same_card
tx_124,tx_1841,same_device
tx_124,tx_7010,same_device
tx_124,tx_8009,same_device
tx_124,tx_14869,same_device
tx_125,tx_8354,same_card
tx_125,tx_9657,same_card
tx_125,tx_5623,same_device
tx_125,tx_5664,same_device
tx_125,tx_11930,same_device
tx_126,tx_5778,same_card
tx_126,tx_16844,same_card
tx_126,tx_2313,same_device
tx_126,tx_4475,same_device
tx_126,tx_11294,same_device
tx_126,tx_13717,same_device
tx_126,tx_15216,same_device
tx_126,tx_15372,same_device
tx_126,tx_17081,same_device
tx_127,tx_6221,same_card
tx_127,tx_8512,same_card
tx_127,tx_241,same_device
tx_127,tx_5334,same_device
tx_127,tx_6664,same_device
tx_127,tx_6971,same_device
tx_127,tx_10797,same_device
tx_127,tx_13360,same_device
tx_127,tx_14136,same_device
tx_127,tx_17348,same_device
tx_128,tx_13434,same_card
tx_128,tx_19795,same_card
tx_128,tx_664,same_device
tx_128,tx_1916,same_device
tx_128,tx_4498,same_device
tx_128,tx_4534,same_device
tx_128,tx_17035,same_device
tx_128,tx_19445,same_device
tx_128,tx_19570,same_device
tx_128,tx_600,same_merchant
tx_128,tx_8691,same_merchant
tx_128,tx_8497,same_merchant
tx_128,tx_19158,same_merchant
tx_128,tx_6199,same_merchant
tx_128,tx_4512,same_merchant
tx_128,tx_7595,same_merchant
tx_129,tx_5883,same_card
tx_129,tx_7260,same_card
tx_129,tx_10389,same_card
tx_129,tx_1673,same_device
tx_129,tx_6313,same_device
tx_129,tx_8745,same_device
tx_129,tx_9255,same_device
tx_129,tx_15143,same_device
tx_129,tx_15501,same_device
tx_130,tx_5660,same_device
tx_130,tx_6452,same_device
tx_130,tx_7097,same_device
tx_130,tx_7104,same_device
tx_130,tx_8832,same_device
tx_130,tx_9997,same_device
tx_130,tx_10139,same_device
tx_130,tx_16474,same_device
tx_131,tx_14625,same_card
tx_131,tx_10037,same_card
tx_131,tx_3446,same_device
tx_131,tx_5777,same_device
tx_131,tx_5973,same_device
tx_131,tx_6823,same_device
tx_131,tx_8840,same_device
tx_131,tx_16822,same_device
tx_131,tx_19168,same_device
tx_131,tx_19375,same_device
tx_132,tx_14973,same_card
tx_132,tx_2543,same_device
tx_132,tx_9729,same_device
tx_132,tx_11183,same_device
tx_132,tx_14397,same_device
tx_132,tx_17460,same_device
tx_132,tx_18073,same_device
tx_133,tx_7925,same_card
tx_133,tx_649,same_device
tx_133,tx_11313,same_device
tx_133,tx_7508,same_merchant
tx_133,tx_3518,same_merchant
tx_133,tx_1662,same_merchant
tx_133,tx_6633,same_merchant
tx_133,tx_19155,same_merchant
tx_133,tx_248,same_merchant
tx_133,tx_19448,same_merchant
tx_134,tx_11831,same_card
tx_134,tx_4379,same_card
tx_134,tx_2359,same_device
tx_134,tx_4809,same_device
tx_134,tx_11365,same_device
tx_134,tx_12299,same_device
tx_134,tx_2063,same_merchant
tx_134,tx_15440,same_merchant
tx_134,tx_2671,same_merchant
tx_134,tx_12124,same_merchant
tx_134,tx_943,same_merchant
tx_134,tx_1924,same_merchant
tx_134,tx_10975,same_merchant
tx_135,tx_2564,same_card
tx_135,tx_10601,same_card
tx_135,tx_2765,same_device
tx_135,tx_13338,same_device
tx_135,tx_15851,same_device
tx_135,tx_16828,same_merchant
tx_135,tx_12702,same_merchant
tx_135,tx_18268,same_merchant
tx_135,tx_18499,same_merchant
tx_135,tx_5634,same_merchant
tx_135,tx_3350,same_merchant
tx_135,tx_4220,same_merchant
tx_136,tx_13580,same_card
tx_136,tx_3187,same_device
tx_136,tx_3521,same_device
tx_136,tx_4330,same_device
tx_136,tx_7587,same_device
tx_136,tx_15210,same_device
tx_136,tx_18091,same_device
tx_136,tx_10977,same_merchant
tx_136,tx_19501,same_merchant
tx_136,tx_15398,same_merchant
tx_136,tx_18389,same_merchant
tx_136,tx_17029,same_merchant
tx_136,tx_7400,same_merchant
tx_136,tx_17831,same_merchant
tx_137,tx_654,same_card
tx_137,tx_2425,same_card
tx_137,tx_2697,same_card
tx_137,tx_4614,same_device
tx_137,tx_7871,same_device
tx_138,tx_8290,same_card
tx_138,tx_12771,same_card
tx_138,tx_7204,same_device
tx_138,tx_9093,same_device
tx_138,tx_13486,same_device
tx_138,tx_14722,same_device
tx_138,tx_15543,same_device
tx_138,tx_18233,same_device
tx_138,tx_19161,same_device
tx_138,tx_6870,same_merchant
tx_138,tx_11051,same_merchant
tx_138,tx_8112,same_merchant
tx_138,tx_17538,same_merchant
tx_138,tx_17362,same_merchant
tx_138,tx_12895,same_merchant
tx_138,tx_1314,same_merchant
tx_139,tx_16251,same_card
tx_139,tx_1164,same_device
tx_139,tx_3500,same_device
tx_139,tx_9284,same_device
tx_139,tx_10982,same_device
tx_139,tx_12977,same_device
tx_140,tx_5826,same_card
tx_140,tx_9370,same_card
tx_140,tx_17735,same_card
tx_140,tx_18986,same_card
tx_140,tx_1429,same_device
tx_140,tx_2557,same_device
tx_140,tx_12403,same_device
tx_140,tx_19098,same_device
tx_141,tx_554,same_card
tx_141,tx_2755,same_device
tx_141,tx_3165,same_device
tx_141,tx_11992,same_device
tx_141,tx_15804,same_device
tx_141,tx_18528,same_device
tx_141,tx_3701,same_merchant
tx_141,tx_13509,same_merchant
tx_141,tx_4815,same_merchant
tx_141,tx_19462,same_merchant
tx_141,tx_15495,same_merchant
tx_141,tx_11495,same_merchant
tx_141,tx_14910,same_merchant
tx_142,tx_9811,same_card
tx_142,tx_9957,same_card
tx_142,tx_14927,same_card
tx_142,tx_802,same_device
tx_142,tx_3437,same_device
tx_142,tx_5021,same_device
tx_142,tx_6134,same_device
tx_142,tx_11680,same_device
tx_142,tx_11700,same_device
tx_142,tx_11808,same_device
tx_142,tx_12837,same_device
tx_142,tx_18386,same_device
tx_143,tx_2603,same_card
tx_143,tx_12095,same_card
tx_143,tx_3752,same_device
tx_143,tx_11220,same_device
tx_143,tx_15284,same_device
tx_143,tx_17781,same_device
tx_143,tx_18698,same_device
tx_144,tx_3192,same_card
tx_144,tx_3258,same_card
tx_144,tx_7965,same_card
tx_144,tx_14355,same_card
tx_144,tx_4265,same_device
tx_144,tx_5137,same_device
tx_144,tx_5856,same_device
tx_144,tx_9607,same_device
tx_144,tx_19814,same_device
tx_145,tx_7855,same_card
tx_145,tx_6388,quick_succession
tx_145,tx_9326,same_device
tx_145,tx_9990,same_device
tx_145,tx_12656,same_device
tx_145,tx_18229,same_device
tx_145,tx_18756,same_device
tx_145,tx_12056,same_merchant
tx_145,tx_2456,same_merchant
tx_145,tx_14599,same_merchant
tx_145,tx_13758,same_merchant
tx_145,tx_14153,same_merchant
tx_145,tx_12605,same_merchant
tx_145,tx_16177,same_merchant
tx_146,tx_3531,same_card
tx_146,tx_489,same_device
tx_146,tx_1305,same_device
tx_146,tx_2402,same_device
tx_146,tx_6493,same_device
tx_146,tx_9830,same_device
tx_146,tx_12173,same_device
tx_146,tx_14327,same_device
tx_146,tx_15374,same_device
tx_146,tx_16508,same_device
tx_146,tx_15253,same_merchant
tx_146,tx_18553,same_merchant
tx_146,tx_2045,same_merchant
tx_146,tx_18987,same_merchant
tx_146,tx_3060,same_merchant
tx_146,tx_11047,same_merchant
tx_146,tx_8219,same_merchant
tx_147,tx_1121,same_card
tx_147,tx_7731,same_card
tx_147,tx_14801,same_card
tx_147,tx_19746,same_card
tx_147,tx_3275,same_device
tx_147,tx_13642,same_device
tx_148,tx_16454,same_card
tx_148,tx_7814,same_device
tx_148,tx_8731,same_device
tx_148,tx_9404,same_device
tx_148,tx_9625,same_device
tx_148,tx_10423,same_device
tx_148,tx_11043,same_device
tx_148,tx_16418,same_device
tx_148,tx_19405,same_device
tx_148,tx_19984,same_device
tx_149,tx_10198,same_card
tx_149,tx_3033,same_device
tx_149,tx_5937,same_device
tx_149,tx_8254,same_device
tx_149,tx_18373,same_device
tx_149,tx_15772,same_merchant
tx_149,tx_11303,same_merchant
tx_149,tx_17421,same_merchant
tx_149,tx_9002,same_merchant
tx_149,tx_16420,same_merchant
tx_149,tx_3645,same_merchant
tx_149,tx_6511,same_merchant
tx_150,tx_1773,same_card
tx_150,tx_3823,same_card
tx_150,tx_7324,same_card
tx_150,tx_4151,same_device
tx_150,tx_6875,same_device
tx_150,tx_7631,same_device
tx_150,tx_10775,same_device
tx_150,tx_19568,same_device
tx_151,tx_17352,same_card
tx_151,tx_454,same_device
tx_151,tx_1374,same_device
tx_151,tx_6470,same_device
tx_151,tx_7655,same_device
tx_151,tx_8697,same_device
tx_151,tx_9628,same_device
tx_151,tx_14374,same_device
tx_151,tx_18325,same_device
tx_152,tx_3590,same_card
tx_152,tx_5800,same_card
tx_152,tx_11413,same_card
tx_152,tx_15651,same_card
tx_152,tx_2075,same_device
tx_152,tx_2181,same_device
tx_152,tx_7846,same_device
tx_152,tx_9782,same_device
tx_152,tx_11932,same_device
tx_152,tx_12265,same_device
tx_152,tx_18792,same_device
tx_152,tx_18146,same_merchant
tx_152,tx_15343,same_merchant
tx_152,tx_2391,same_merchant
tx_152,tx_19864,same_merchant
tx_152,tx_16730,same_merchant
tx_152,tx_18170,same_merchant
tx_152,tx_1052,same_merchant
tx_153,tx_8146,same_device
tx_153,tx_18003,same_device
tx_154,tx_14895,same_card
tx_154,tx_277,same_device
tx_154,tx_13321,same_device
tx_154,tx_13862,same_device
tx_154,tx_16392,same_device
tx_154,tx_17795,same_device
tx_155,tx_13558,same_card
tx_155,tx_6004,same_card
tx_155,tx_2389,same_device
tx_155,tx_11480,same_device
tx_155,tx_15712,same_device
tx_156,tx_5405,same_card
tx_156,tx_16260,same_card
tx_156,tx_2060,same_device
tx_156,tx_7288,same_device
tx_156,tx_9293,same_device
tx_156,tx_12929,same_device
tx_156,tx_15182,same_device
tx_157,tx_3782,same_card
tx_157,tx_4598,same_card
tx_157,tx_19740,same_card
tx_157,tx_12199,same_device
tx_157,tx_13660,same_device
tx_157,tx_14920,same_device
tx_157,tx_15238,same_device
tx_158,tx_10625,same_card
tx_158,tx_12449,same_device
tx_158,tx_19918,same_device
tx_158,tx_19705,same_merchant
tx_158,tx_14617,same_merchant
tx_158,tx_1235,same_merchant
tx_158,tx_19191,same_merchant
tx_158,tx_10589,same_merchant
tx_158,tx_12358,same_merchant
tx_158,tx_2151,same_merchant
tx_159,tx_19761,same_card
tx_159,tx_3451,same_device
tx_159,tx_8384,same_device
tx_159,tx_12247,same_device
tx_159,tx_12754,same_device
tx_159,tx_16080,same_device
tx_160,tx_3814,quick_succession
tx_160,tx_2817,same_card
tx_160,tx_6652,same_device
tx_160,tx_6932,same_device
tx_160,tx_7129,same_device
tx_161,tx_15887,same_card
tx_161,tx_17149,same_card
tx_161,tx_1760,same_device
tx_161,tx_2336,same_device
tx_161,tx_4139,same_device
tx_161,tx_7474,same_device
tx_161,tx_12212,same_device
tx_161,tx_14649,same_device
tx_162,tx_13590,same_card
tx_162,tx_7759,same_card
tx_162,tx_981,same_device
tx_162,tx_1826,same_device
tx_162,tx_2493,same_device
tx_162,tx_3955,same_device
tx_162,tx_12101,same_device
tx_162,tx_12288,same_device
tx_162,tx_15239,same_device
