tx_id,card_id,device_id,merchant_id,amount,timestamp,merchant_category,is_high_risk_merchant,location_distance_km,label
tx_289,card_2803,dev_1177,m_232,43.9,2024-01-01T01:09:16,electronics,0,14.19,0
tx_290,card_403,dev_3114,m_648,10.91,2024-01-02T08:08:56,electronics,0,7.8,0
tx_291,card_2842,dev_1226,m_29,16.89,2024-01-01T11:50:07,grocery,0,6.33,0
tx_292,card_1328,dev_3261,m_57,20.44,2024-01-01T10:32:56,entertainment,0,9.64,0
tx_293,card_1468,dev_1535,m_441,50.14,2024-01-01T15:30:45,travel,0,20.8,0
tx_294,card_1687,dev_2318,m_698,65.38,2024-01-03T18:17:10,travel,0,7.88,0
tx_295,card_323,dev_2496,m_391,1.9,2024-01-01T07:18:00,food,0,15.5,0
tx_296,card_2038,dev_2388,m_146,54.24,2024-01-01T01:16:01,food,0,43.4,0
tx_297,card_1888,dev_2612,m_260,24.41,2024-01-02T11:22:03,health,0,3.56,0
tx_298,card_1045,dev_2731,m_9,6.76,2024-01-01T01:52:28,health,0,4.48,0
tx_299,card_3691,dev_1178,m_693,69.96,2024-01-01T13:41:41,travel,1,31.56,0
tx_300,card_3871,dev_1415,m_601,16.97,2024-01-02T17:02:08,entertainment,0,14.49,0
tx_301,card_2617,dev_1737,m_706,19.06,2024-01-01T21:24:42,entertainment,0,19.59,0
tx_302,card_1871,dev_3462,m_309,26.87,2024-01-01T02:18:18,food,0,3.88,0
tx_303,card_1575,dev_3495,m_494,12.28,2024-01-01T18:44:09,electronics,0,14.31,0
tx_304,card_2342,dev_1470,m_588,123.79,2024-01-02T07:37:21,entertainment,0,13.4,0
tx_305,card_2864,dev_1209,m_22,70.71,2024-01-02T21:24:09,fashion,0,21.21,0
tx_306,card_1124,dev_33,m_579,17.23,2024-01-01T16:07:59,grocery,0,11.44,0
tx_307,card_3729,dev_2483,m_763,11.95,2024-01-01T20:08:27,health,0,8.12,0
tx_308,card_3411,dev_1172,m_794,148.25,2024-01-01T00:49:43,food,0,11.22,0
tx_309,card_2486,dev_3284,m_360,154.93,2024-01-04T13:01:09,food,0,20.8,0
tx_310,card_2607,dev_778,m_635,173.23,2024-01-01T15:25:43,entertainment,0,5.42,0
tx_311,card_2776,dev_3094,m_738,23.06,2024-01-02T18:22:27,travel,0,5.45,0
tx_312,card_3700,dev_2570,m_661,2.26,2024-01-01T21:46:05,grocery,0,1.52,0
tx_313,card_1265,dev_3230,m_451,29.82630360298899,2024-01-02T04:36:00,grocery,1,0.36,1
tx_314,card_2373,dev_1494,m_749,24.92,2024-01-02T06:57:47,travel,1,2.2,0
tx_315,card_1208,dev_1338,m_765,46.53,2024-01-02T13:32:18,fashion,0,1.6,0
tx_316,card_719,dev_822,m_135,23.03,2024-01-01T23:35:49,utilities,0,9.01,0
tx_317,card_2174,dev_2055,m_279,15.91,2024-01-01T00:35:34,travel,0,18.34,0
tx_318,card_3377,dev_1973,m_302,122.46,2024-01-01T00:30:57,utilities,0,6.23,0
tx_319,card_3294,dev_471,m_479,167.88,2024-01-02T14:28:51,electronics,0,20.98,0
tx_320,card_3958,dev_924,m_692,370.93,2024-01-01T10:21:54,fashion,0,2.76,0
tx_321,card_3961,dev_3464,m_570,39.22,2024-01-01T23:42:02,utilities,0,26.14,0
tx_322,card_369,dev_3238,m_404,124.13,2024-01-05T03:22:10,grocery,0,1.68,0
tx_323,card_1083,dev_2197,m_126,32.82,2024-01-02T08:06:27,health,0,26.8,0
tx_324,card_1509,dev_2755,m_766,16.37,2024-01-01T02:48:34,entertainment,0,15.17,0
tx_325,card_2394,dev_1560,m_653,21.08,2024-01-01T06:23:07,utilities,0,8.78,0
tx_326,card_443,dev_2764,m_239,2.58,2024-01-01T00:25:58,health,0,4.48,0
tx_327,card_102,dev_2537,m_574,29.1,2024-01-02T03:19:11,utilities,0,8.51,0
tx_328,card_3748,dev_2498,m_226,14.77,2024-01-03T23:52:44,electronics,0,19.76,0
tx_329,card_1901,dev_2871,m_309,173.73,2024-01-01T15:07:10,fashion,0,1.79,0
tx_330,card_477,dev_572,m_46,57.02,2024-01-01T04:23:10,grocery,0,7.5,0
tx_331,card_1246,dev_2017,m_118,56.15,2024-01-01T17:15:08,electronics,0,12.39,0
tx_332,card_2201,dev_555,m_397,15.73,2024-01-01T04:39:41,health,0,4.35,0
tx_333,card_1519,dev_2746,m_760,90.73,2024-01-01T10:20:36,fashion,0,3.33,0
tx_334,card_2405,dev_3040,m_744,3.57,2024-01-04T11:27:00,travel,0,26.31,0
tx_335,card_2682,dev_405,m_501,71.45,2024-01-01T04:00:38,fashion,0,3.56,0
tx_336,card_3846,dev_1145,m_33,101.51,2024-01-01T06:06:00,utilities,0,8.04,0
tx_337,card_889,dev_1816,m_455,53.93,2024-01-01T20:49:29,food,0,17.74,0
tx_338,card_3503,dev_1485,m_101,5.76,2024-01-03T02:23:01,utilities,0,4.19,0
tx_339,card_2230,dev_2641,m_367,1276.8552900326215,2024-01-04T02:46:34,grocery,1,0.82,1
tx_340,card_1630,dev_1130,m_194,118.89,2024-01-02T15:47:47,electronics,0,14.88,0
tx_341,card_3375,dev_1862,m_93,5.46,2024-01-01T12:36:01,food,0,35.15,0
tx_342,card_2628,dev_2619,m_611,141.4588975530018,2024-01-01T07:13:06,grocery,1,4.5,1
tx_343,card_207,dev_3222,m_341,5.07,2024-01-01T05:58:07,food,0,31.92,0
tx_344,card_515,dev_3223,m_578,68.98,2024-01-01T01:54:01,food,0,4.75,0
tx_345,card_281,dev_3398,m_783,39.3,2024-01-01T21:32:22,food,0,22.83,0
tx_346,card_2401,dev_884,m_238,104.47,2024-01-01T10:15:28,utilities,0,15.23,0
tx_347,card_3171,dev_604,m_610,18.64,2024-01-03T02:36:49,grocery,0,32.7,0
tx_348,card_1135,dev_592,m_133,95.8,2024-01-02T01:46:56,entertainment,0,17.31,0
tx_349,card_3270,dev_714,m_112,71.73,2024-01-02T03:21:25,grocery,0,12.61,0
tx_350,card_539,dev_60,m_366,57.84,2024-01-02T09:31:59,food,0,2.49,0
tx_351,card_2411,dev_1326,m_16,24.49,2024-01-02T08:39:20,travel,0,7.2,0
tx_352,card_519,dev_3038,m_431,10.52,2024-01-02T16:53:08,electronics,0,5.43,0
tx_353,card_1950,dev_1836,m_796,1.0,2024-01-01T08:07:11,utilities,0,24.18,0
tx_354,card_2102,dev_2431,m_111,57.57,2024-01-04T23:21:21,health,0,15.4,0
tx_355,card_2063,dev_907,m_629,60.31,2024-01-01T18:38:09,grocery,0,16.19,0
tx_356,card_2978,dev_3208,m_674,90.81,2024-01-01T02:42:55,entertainment,0,8.74,0
tx_357,card_1876,dev_2635,m_31,197.8,2024-01-01T10:02:25,grocery,0,28.66,0
tx_358,card_1961,dev_3470,m_411,60.08,2024-01-03T16:31:40,fashion,0,1.7,0
tx_359,card_2810,dev_442,m_502,21.48,2024-01-02T05:33:29,health,0,7.91,0
tx_360,card_301,dev_330,m_329,4.18,2024-01-01T20:56:39,travel,1,22.93,0
tx_361,card_1126,dev_2557,m_648,2.81,2024-01-03T01:15:02,utilities,0,17.85,0
tx_362,card_1560,dev_2446,m_543,217.81,2024-01-04T11:16:33,entertainment,0,3.38,0
tx_363,card_1858,dev_2070,m_619,85.19,2024-01-01T00:35:50,fashion,0,10.66,0
tx_364,card_406,dev_3248,m_718,1.34,2024-01-01T09:23:01,electronics,0,28.48,0
tx_365,card_2666,dev_3149,m_564,68.99,2024-01-01T14:10:11,food,0,4.01,0
tx_366,card_1761,dev_1849,m_233,19.18,2024-01-06T20:26:12,fashion,0,16.72,0
tx_367,card_1388,dev_3389,m_464,10.72,2024-01-02T14:00:41,fashion,0,27.98,0
tx_368,card_1703,dev_2988,m_97,70.99,2024-01-01T05:59:12,utilities,0,8.66,0
tx_369,card_1748,dev_1280,m_681,63.77,2024-01-01T07:39:37,entertainment,0,3.46,0
tx_370,card_1533,dev_625,m_703,180.79,2024-01-01T03:55:49,health,0,14.75,0
tx_371,card_274,dev_373,m_87,32.66,2024-01-02T00:25:17,electronics,0,3.51,0
tx_372,card_3049,dev_3026,m_381,30.41,2024-01-01T07:41:31,travel,0,4.32,0
tx_373,card_2402,dev_2300,m_575,134.72,2024-01-01T06:16:16,utilities,0,8.65,0
tx_374,card_2744,dev_500,m_420,14.38,2024-01-01T00:45:32,utilities,0,13.77,0
tx_375,card_3578,dev_2725,m_768,119.86,2024-01-01T15:22:58,fashion,0,26.66,0
tx_376,card_3555,dev_2953,m_52,206.88,2024-01-01T04:55:30,entertainment,0,10.14,0
tx_377,card_2459,dev_1279,m_360,88.42,2024-01-02T20:42:37,electronics,0,11.85,0
tx_378,card_871,dev_633,m_672,85.88,2024-01-01T23:37:05,health,0,7.95,0
tx_379,card_918,dev_3470,m_110,95.54,2024-01-01T15:45:52,utilities,0,15.64,0
tx_380,card_3462,dev_2278,m_376,7.49,2024-01-01T03:12:35,electronics,0,5.15,0
tx_381,card_2351,dev_926,m_439,13.43,2024-01-01T16:14:07,grocery,0,32.01,0
tx_382,card_2494,dev_2694,m_710,3.98,2024-01-01T20:55:58,entertainment,0,17.61,0
tx_383,card_118,dev_738,m_279,22.3,2024-01-01T14:34:37,entertainment,0,4.79,0
tx_384,card_3774,dev_1391,m_359,1.0,2024-01-01T01:48:17,grocery,0,1.78,0
tx_385,card_743,dev_586,m_579,54.98,2024-01-01T08:16:33,fashion,0,31.36,0
tx_386,card_285,dev_581,m_758,71.24,2024-01-02T23:12:27,grocery,0,9.5,0
tx_387,card_375,dev_3056,m_543,16.63,2024-01-05T07:36:44,food,0,4.28,0
tx_388,card_1540,dev_1719,m_464,9.22,2024-01-01T16:34:56,utilities,0,27.55,0
tx_389,card_644,dev_1515,m_319,49.21,2024-01-01T00:14:08,utilities,0,18.16,0
tx_390,card_3181,dev_2324,m_610,23.71,2024-01-01T17:30:04,electronics,0,1.29,0
tx_391,card_637,dev_644,m_772,2.03,2024-01-01T01:57:50,grocery,0,5.23,0
tx_392,card_2760,dev_334,m_278,30.34,2024-01-01T03:25:02,health,0,31.97,0
tx_393,card_2711,dev_1736,m_497,96.74,2024-01-01T05:21:35,health,0,14.61,0
tx_394,card_1696,dev_1118,m_220,11.0,2024-01-01T02:39:02,electronics,0,25.99,0
tx_395,card_454,dev_1160,m_694,1.93,2024-01-03T18:03:09,health,0,18.87,0
tx_396,card_2158,dev_2732,m_315,3.2,2024-01-01T18:42:15,grocery,0,15.47,0
tx_397,card_903,dev_1618,m_613,75.12,2024-01-02T14:50:05,grocery,0,10.9,0
tx_398,card_31,dev_837,m_308,24.88,2024-01-02T16:28:29,food,0,24.76,0
tx_399,card_3143,dev_562,m_782,36.12,2024-01-02T00:45:33,entertainment,0,7.96,0
tx_400,card_1185,dev_1343,m_122,44.84,2024-01-02T07:33:56,grocery,0,4.77,0
tx_401,card_2037,dev_3059,m_440,123.24,2024-01-01T05:56:20,travel,0,2.26,0
tx_402,card_2181,dev_2882,m_235,223.45,2024-01-01T09:51:35,utilities,0,12.84,0
tx_403,card_295,dev_1626,m_759,64.5,2024-01-01T16:32:56,grocery,0,3.61,0
tx_404,card_1786,dev_76,m_470,48.63,2024-01-02T06:28:58,electronics,0,5.57,0
tx_405,card_2358,dev_1758,m_587,13.35,2024-01-02T03:21:48,fashion,0,6.8,0
tx_406,card_2906,dev_2622,m_427,4.5,2024-01-01T00:44:49,entertainment,0,1.14,0
tx_407,card_471,dev_1659,m_21,121.62,2024-01-02T07:10:25,utilities,0,20.03,0
tx_408,card_703,dev_3282,m_632,81.45,2024-01-01T13:18:06,health,0,13.39,0
tx_409,card_3407,dev_2824,m_370,263.64,2024-01-01T00:58:56,electronics,0,16.97,0
tx_410,card_433,dev_996,m_446,121.06,2024-01-01T20:44:39,fashion,0,30.26,0
tx_411,card_2146,dev_322,m_405,40.01,2024-01-03T01:36:20,entertainment,0,1.88,0
tx_412,card_3054,dev_1390,m_226,138.58,2024-01-01T13:08:41,utilities,0,14.78,0
tx_413,card_3191,dev_688,m_78,146.07,2024-01-01T05:40:38,electronics,0,18.65,0
tx_414,card_794,dev_3179,m_357,58.53,2024-01-01T23:57:48,utilities,0,4.38,0
tx_415,card_2979,dev_3354,m_660,75.49,2024-01-03T09:32:02,travel,0,10.94,0
tx_416,card_599,dev_1048,m_202,11.88,2024-01-01T06:30:32,travel,0,4.62,0
tx_417,card_3113,dev_3109,m_671,17.04,2024-01-03T01:06:14,electronics,0,22.59,0
tx_418,card_3165,dev_2572,m_505,35.36,2024-01-01T17:21:27,health,0,22.23,0
tx_419,card_3090,dev_2309,m_778,10.71,2024-01-01T11:54:20,health,0,21.1,0
tx_420,card_2789,dev_2312,m_658,209.23,2024-01-01T07:09:57,utilities,0,14.42,0
tx_421,card_3539,dev_2569,m_323,89.09,2024-01-01T03:21:59,travel,0,22.41,0
tx_422,card_1920,dev_1811,m_646,210.04,2024-01-01T14:30:50,entertainment,0,6.15,0
tx_423,card_3261,dev_1125,m_605,24.66,2024-01-02T18:22:11,grocery,0,14.24,0
tx_424,card_1441,dev_2078,m_75,33.82,2024-01-01T06:51:47,entertainment,0,27.51,0
tx_425,card_1891,dev_1851,m_38,10.97,2024-01-01T04:24:11,grocery,0,17.75,0
tx_426,card_1510,dev_3406,m_293,2.24,2024-01-02T07:59:59,electronics,0,0.18,0
tx_427,card_3503,dev_369,m_629,111.54,2024-01-02T15:19:00,fashion,0,36.15,0
tx_428,card_1895,dev_2377,m_567,52.82,2024-01-03T00:38:53,grocery,0,1.11,0
tx_429,card_1842,dev_3317,m_585,18.86,2024-01-01T01:24:38,food,0,2.05,0
tx_430,card_1316,dev_2478,m_487,45.45,2024-01-03T18:12:04,travel,0,15.99,0
tx_431,card_1845,dev_423,m_351,22.8,2024-01-01T16:59:07,electronics,0,3.79,0
tx_432,card_706,dev_160,m_253,2.55,2024-01-01T03:51:13,health,0,18.74,0
tx_433,card_1799,dev_2146,m_535,36.39,2024-01-01T17:23:45,travel,0,10.2,0
tx_434,card_3759,dev_1158,m_396,40.27,2024-01-02T02:22:51,fashion,0,21.62,0
tx_435,card_3172,dev_1385,m_695,13.53,2024-01-02T02:51:31,grocery,0,10.6,0
tx_436,card_3232,dev_2584,m_662,210.22,2024-01-01T02:21:59,utilities,0,4.36,0
tx_437,card_269,dev_1350,m_96,121.56,2024-01-01T04:40:46,fashion,0,33.71,0
tx_438,card_1163,dev_1032,m_741,70.78,2024-01-02T19:42:03,travel,0,7.26,0
tx_439,card_2386,dev_2718,m_144,41.25,2024-01-01T23:05:11,utilities,0,10.47,0
tx_440,card_1270,dev_2687,m_715,121.91,2024-01-01T20:17:21,fashion,0,21.58,0
tx_441,card_528,dev_2437,m_725,14.58,2024-01-02T01:48:46,electronics,0,22.81,0
tx_442,card_1542,dev_2635,m_336,30.04,2024-01-02T01:16:49,travel,0,9.54,0
tx_443,card_3395,dev_3026,m_701,446.5,2024-01-01T01:11:09,electronics,0,6.31,0
tx_444,card_1734,dev_2082,m_370,226.79,2024-01-01T12:32:15,grocery,0,9.82,0
tx_445,card_1485,dev_1265,m_184,50.22,2024-01-02T08:11:13,food,0,11.33,0
tx_446,card_1399,dev_3138,m_497,126.48,2024-01-01T12:25:33,food,0,22.84,0
tx_447,card_927,dev_563,m_158,98.97,2024-01-02T10:28:49,electronics,0,13.41,0
tx_448,card_3228,dev_414,m_519,95.91,2024-01-01T13:43:37,grocery,0,2.75,0
tx_449,card_2711,dev_1379,m_784,47.18,2024-01-01T00:08:18,travel,0,6.88,0
tx_450,card_631,dev_664,m_185,23.55,2024-01-01T10:57:15,travel,0,28.92,0
tx_451,card_178,dev_1682,m_373,29.52,2024-01-01T14:17:28,food,0,7.7,0
tx_452,card_3971,dev_1819,m_625,16.27,2024-01-01T11:12:46,entertainment,0,29.63,0
tx_453,card_3081,dev_3066,m_459,57.97,2024-01-01T14:56:39,food,0,20.15,0
tx_454,card_2187,dev_979,m_316,28.66,2024-01-02T23:45:54,health,0,32.49,0
tx_455,card_3702,dev_3420,m_198,13.547060037215342,2024-01-01T10:01:04,utilities,1,39.36,1
tx_456,card_2778,dev_2336,m_451,28.7,2024-01-01T12:12:45,health,0,20.34,0
tx_457,card_3151,dev_1154,m_796,56.18,2024-01-02T10:44:38,fashion,0,41.6,0
tx_458,card_2059,dev_2160,m_428,100.59,2024-01-02T06:23:27,travel,0,16.38,0
tx_459,card_3281,dev_2476,m_141,16.74,2024-01-03T14:49:35,entertainment,0,9.22,0
tx_460,card_213,dev_2626,m_492,3.73,2024-01-03T17:23:36,utilities,0,6.31,0
tx_461,card_2271,dev_420,m_728,39.92,2024-01-01T07:07:19,electronics,0,0.79,0
tx_462,card_3125,dev_656,m_279,20.12,2024-01-01T08:48:41,health,0,7.7,0
tx_463,card_3708,dev_2102,m_150,22.38,2024-01-01T22:37:08,fashion,0,25.88,0
tx_464,card_375,dev_909,m_461,75.56,2024-01-01T07:38:22,utilities,0,9.74,0
tx_465,card_3811,dev_109,m_424,11.99,2024-01-02T03:25:49,grocery,0,1.63,0
tx_466,card_1623,dev_2056,m_382,12.01,2024-01-01T17:52:29,food,0,4.02,0
tx_467,card_1581,dev_334,m_383,50.26,2024-01-01T07:06:55,food,0,9.8,0
tx_468,card_115,dev_1305,m_101,197.69,2024-01-01T15:51:30,utilities,0,8.36,0
tx_469,card_3241,dev_598,m_140,2.66,2024-01-02T00:04:02,grocery,0,25.46,0
tx_470,card_1175,dev_3398,m_483,181.45,2024-01-01T22:05:16,travel,0,5.73,0
tx_471,card_1921,dev_1837,m_630,15.53,2024-01-01T05:43:10,grocery,0,5.61,0
tx_472,card_3710,dev_324,m_19,56.65,2024-01-01T12:42:18,entertainment,0,13.66,0
tx_473,card_883,dev_3420,m_153,90.99,2024-01-01T07:42:41,fashion,0,5.39,0
tx_474,card_455,dev_3179,m_295,103.77,2024-01-01T13:13:43,food,0,5.1,0
tx_475,card_1233,dev_499,m_48,58.67,2024-01-01T14:25:31,food,0,9.18,0
tx_476,card_1719,dev_2617,m_637,53.0,2024-01-01T04:24:52,health,0,14.51,0
tx_477,card_257,dev_454,m_511,14.66,2024-01-01T02:24:52,grocery,0,11.21,0
tx_478,card_2588,dev_2110,m_588,1.44,2024-01-02T00:39:05,food,0,19.46,0
tx_479,card_2943,dev_588,m_298,15.83,2024-01-01T11:53:55,fashion,0,38.16,0
tx_480,card_6,dev_2518,m_361,54.15,2024-01-01T16:28:51,food,0,7.06,0
tx_481,card_2337,dev_1706,m_191,33.54,2024-01-02T06:20:46,electronics,0,29.59,0
tx_482,card_1477,dev_277,m_538,70.74,2024-01-05T17:44:43,grocery,0,13.53,0
tx_483,card_1599,dev_1925,m_44,19.23,2024-01-01T01:59:09,fashion,0,29.43,0
tx_484,card_1529,dev_1038,m_765,5.37,2024-01-03T05:54:24,grocery,0,3.73,0
tx_485,card_1462,dev_3229,m_69,15.42,2024-01-01T10:31:26,utilities,0,10.22,0
tx_486,card_987,dev_3002,m_672,4.32,2024-01-01T17:34:05,electronics,0,8.51,0
tx_487,card_3011,dev_3099,m_340,127.26,2024-01-02T01:15:21,travel,1,18.34,0
tx_488,card_2236,dev_1386,m_658,45.68,2024-01-01T09:24:33,travel,0,23.42,0
tx_489,card_2804,dev_1903,m_712,3499.335866220059,2024-01-02T02:01:17,health,1,13.14,1
tx_490,card_2587,dev_746,m_138,48.96,2024-01-02T07:28:54,electronics,0,5.58,0
tx_491,card_3865,dev_1874,m_37,49.57,2024-01-04T03:52:07,entertainment,0,4.16,0
tx_492,card_825,dev_179,m_204,11.56,2024-01-02T04:06:31,grocery,0,7.54,0
tx_493,card_1292,dev_1270,m_527,6.1,2024-01-01T14:21:51,fashion,0,16.21,0
tx_494,card_3339,dev_2224,m_484,84.68,2024-01-01T10:14:57,entertainment,0,21.37,0
tx_495,card_149,dev_3085,m_662,157.18,2024-01-01T06:25:04,food,0,14.14,0
tx_496,card_1171,dev_1462,m_799,30.58,2024-01-01T03:58:07,grocery,0,23.2,0
tx_497,card_3546,dev_2685,m_339,44.16,2024-01-01T23:26:58,entertainment,0,7.13,0
tx_498,card_509,dev_3274,m_376,5.6,2024-01-02T09:46:56,fashion,0,7.0,0
tx_499,card_3643,dev_1638,m_761,91.4,2024-01-02T05:36:19,health,0,2.71,0
tx_500,card_3664,dev_1583,m_347,2.21,2024-01-01T08:40:03,travel,0,6.79,0
tx_501,card_2037,dev_1504,m_531,5.5,2024-01-03T18:20:05,entertainment,0,14.97,0
tx_502,card_3281,dev_338,m_744,48.42,2024-01-01T08:45:01,fashion,0,11.55,0
tx_503,card_323,dev_1763,m_616,55.07,2024-01-01T17:24:00,travel,0,27.29,0
tx_504,card_1315,dev_420,m_81,151.09,2024-01-01T16:29:24,utilities,0,6.23,0
tx_505,card_2707,dev_1210,m_313,28.74,2024-01-03T02:29:04,health,0,3.52,0
tx_506,card_2468,dev_2939,m_436,121.52,2024-01-02T15:20:53,travel,0,5.02,0
tx_507,card_1439,dev_1831,m_43,5.06,2024-01-01T12:22:45,utilities,0,19.88,0
tx_508,card_2518,dev_1781,m_281,157.40306580793734,2024-01-02T04:29:41,grocery,1,5.42,1
tx_509,card_307,dev_2749,m_652,61.46,2024-01-02T17:29:17,fashion,0,4.86,0
tx_510,card_1488,dev_2101,m_767,8.53,2024-01-02T23:32:04,travel,0,4.62,0
tx_511,card_584,dev_3476,m_622,55.92,2024-01-02T10:44:11,health,0,17.27,0
tx_512,card_142,dev_517,m_68,11.53,2024-01-01T16:45:32,food,0,10.98,0
tx_513,card_3188,dev_2642,m_375,27.49,2024-01-01T01:41:40,utilities,0,0.42,0
tx_514,card_1568,dev_2323,m_33,1.57,2024-01-01T03:29:06,travel,0,5.85,0
tx_515,card_3886,dev_1519,m_380,202.57,2024-01-01T13:35:46,health,0,12.95,0
tx_516,card_3125,dev_314,m_587,22.42,2024-01-01T16:55:55,travel,0,9.09,0
tx_517,card_1630,dev_1287,m_665,61.44,2024-01-01T05:50:29,entertainment,0,2.84,0
tx_518,card_1022,dev_464,m_26,57.99,2024-01-02T01:12:34,travel,0,1.8,0
tx_519,card_1585,dev_2300,m_120,3.6,2024-01-06T06:31:34,entertainment,0,27.36,0
tx_520,card_3174,dev_1066,m_720,3.57,2024-01-02T04:30:05,health,0,4.2,0
tx_521,card_878,dev_2506,m_292,70.69,2024-01-01T01:32:36,health,0,0.46,0
tx_522,card_819,dev_502,m_138,42.73,2024-01-06T17:06:32,electronics,0,11.55,0
tx_523,card_3680,dev_2921,m_455,21.94,2024-01-01T23:28:09,electronics,0,22.86,0
tx_524,card_3963,dev_3463,m_327,44.92,2024-01-01T13:19:35,utilities,0,15.5,0
tx_525,card_2906,dev_265,m_563,27.51,2024-01-01T12:49:54,entertainment,0,1.63,0
tx_526,card_3650,dev_1228,m_161,105.45,2024-01-02T07:44:50,travel,0,3.65,0
tx_527,card_2083,dev_918,m_124,1.16,2024-01-01T07:13:13,food,0,33.87,0
tx_528,card_3244,dev_568,m_242,85.7,2024-01-01T03:32:21,health,0,17.18,0
tx_529,card_107,dev_1478,m_567,1.0,2024-01-01T06:37:28,utilities,0,7.75,0
tx_530,card_1914,dev_3291,m_564,965.17640166992,2024-01-02T14:48:42,travel,1,4.77,1
tx_531,card_353,dev_269,m_316,6.97,2024-01-01T19:03:20,fashion,0,13.69,0
tx_532,card_2936,dev_2944,m_490,36.35,2024-01-02T20:38:40,fashion,0,4.59,0
tx_533,card_3150,dev_1677,m_588,9.75,2024-01-01T09:25:17,electronics,0,9.0,0
tx_534,card_1298,dev_2631,m_75,80.22,2024-01-01T15:30:40,health,0,15.58,0
tx_535,card_1908,dev_2785,m_529,36.91,2024-01-02T12:53:33,utilities,0,19.2,0
tx_536,card_525,dev_3395,m_798,133.58,2024-01-04T02:36:19,travel,0,5.04,0
tx_537,card_528,dev_1772,m_514,69.91,2024-01-01T13:48:47,grocery,0,20.6,0
tx_538,card_3405,dev_508,m_530,17.64,2024-01-02T20:06:46,travel,0,37.36,0
tx_539,card_663,dev_1321,m_726,64.61,2024-01-03T06:07:04,food,0,4.09,0
tx_540,card_1417,dev_2125,m_290,60.75,2024-01-01T22:50:30,electronics,0,5.48,0
tx_541,card_2601,dev_2256,m_281,9.76,2024-01-02T08:05:38,travel,0,6.3,0
tx_542,card_2516,dev_2185,m_95,43.07,2024-01-02T03:21:48,travel,0,0.48,0
tx_543,card_2378,dev_631,m_175,4.44,2024-01-01T00:17:32,utilities,0,7.77,0
tx_544,card_3451,dev_2308,m_42,188.1,2024-01-02T08:06:03,grocery,0,15.21,0
tx_545,card_332,dev_186,m_656,25.82,2024-01-02T11:45:46,entertainment,0,9.57,0
tx_546,card_2667,dev_863,m_785,64.97,2024-01-01T04:54:55,fashion,0,22.79,0
tx_547,card_2531,dev_2617,m_31,18.48,2024-01-01T00:30:28,health,0,15.78,0
tx_548,card_3641,dev_2568,m_558,5.14,2024-01-04T10:30:13,entertainment,0,19.94,0
tx_549,card_2629,dev_1237,m_494,58.8,2024-01-01T11:32:53,food,0,6.35,0
tx_550,card_3296,dev_3306,m_701,13.82,2024-01-01T03:06:21,fashion,0,24.92,0
tx_551,card_1218,dev_1857,m_74,61.95,2024-01-01T18:08:09,grocery,0,13.34,0
tx_552,card_647,dev_1800,m_425,2.57,2024-01-04T10:58:40,health,0,4.65,0
tx_553,card_1902,dev_835,m_348,234.63,2024-01-01T22:06:14,travel,0,18.92,0
tx_554,card_2942,dev_1307,m_751,52.4,2024-01-02T09:05:12,utilities,0,13.07,0
tx_555,card_3995,dev_1633,m_133,8.22,2024-01-01T09:54:34,utilities,0,21.09,0
tx_556,card_2109,dev_2300,m_108,157.94,2024-01-01T06:06:19,utilities,0,10.67,0
tx_557,card_990,dev_1910,m_125,34.73,2024-01-01T22:46:48,entertainment,0,24.5,0
tx_558,card_1841,dev_1015,m_144,1205.7575464540807,2024-01-01T06:36:30,electronics,1,1.68,1
tx_559,card_3872,dev_1573,m_630,130.78,2024-01-02T00:54:36,fashion,0,0.85,0
tx_560,card_1016,dev_654,m_335,20.2,2024-01-02T16:37:14,utilities,0,2.49,0
tx_561,card_777,dev_3125,m_163,84.4,2024-01-01T14:48:44,health,0,9.24,0
tx_562,card_2108,dev_1912,m_510,110.71,2024-01-02T07:17:24,entertainment,0,14.94,0
tx_563,card_2037,dev_94,m_92,11.72,2024-01-01T18:54:01,fashion,0,22.6,0
tx_564,card_2070,dev_1872,m_246,250.68,2024-01-03T18:29:57,food,0,11.0,0
tx_565,card_2389,dev_1445,m_49,102.15,2024-01-01T05:45:51,grocery,0,4.77,0
tx_566,card_1152,dev_2027,m_611,42.3,2024-01-02T20:05:15,health,0,9.63,0
tx_567,card_1170,dev_2198,m_8,53.55,2024-01-01T17:02:24,electronics,0,30.53,0
tx_568,card_3614,dev_1083,m_744,21.19,2024-01-01T19:58:44,utilities,0,16.3,0
tx_569,card_3128,dev_1651,m_374,60.68,2024-01-02T10:21:47,grocery,0,10.72,0
tx_570,card_1640,dev_209,m_583,10.47,2024-01-01T14:51:28,food,0,1.86,0
tx_571,card_1484,dev_2266,m_295,96.59,2024-01-01T05:28:36,electronics,0,7.76,0
tx_572,card_1844,dev_3130,m_563,48.59,2024-01-02T07:41:54,entertainment,0,12.94,0
tx_573,card_3380,dev_2552,m_696,26.35,2024-01-02T12:45:22,electronics,0,11.67,0
tx_574,card_396,dev_1613,m_382,48.48,2024-01-01T00:07:33,utilities,0,6.77,0
tx_575,card_2284,dev_1497,m_773,190.31,2024-01-01T11:00:37,travel,0,14.72,0
tx_576,card_2085,dev_1644,m_512,23.75,2024-01-01T03:52:08,grocery,0,15.84,0
tx_577,card_185,dev_159,m_140,336.52,2024-01-01T11:01:28,utilities,0,0.59,0
